enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
27,2006,11.628,5.9,5.963,299.778,11.761,31.13,11.42,26.28,11.96,6.82,9.66,0,15.868,15.868,9.998,20.126,14.043,0.425,0.53,0.225,0.447,9.465,1.04,0.596,0.172,50.25,72.35,8.48,-13.62,7.26,43.02,0.84,0.02,0.039,0.246,0.218
27,2007,14.981,6.84,7.752,421.493,15.475,39.2,13.65,30.4,229.65,7.76,6.82,0,19.096,19.096,13.199,23.295,10.856,0.502,0.505,0.254,0.474,11.215,1.4,0.587,0.161,50.05,62.97,8.48,-4.44,7.29,43.04,0.81,0.019,0.044,0.231,0.289
27,2008,14.037,8.11,7.174,93.387,12.679,44.57,15.78,17.24,35.85,8.53,6.55,3.46,19.668,19.668,11.698,25.125,10.221,0.46,0.517,0.238,0.461,12.061,0.08,0.613,0.165,50.18,50.13,10.6,10.65,7.27,34.45,0.8,0.023,0.042,0.212,0.29
27,2009,10.013,6.77,5.265,36.273,8.502,34.96,11.89,7.66,59.14,6.55,8.45,4.23,15.76,15.76,9.148,21.79,9.865,0.383,0.534,0.205,0.439,9.071,1.08,0.576,0.217,54.25,50.08,14.35,18.52,6.73,25.43,0.84,0.033,0.048,0.308,0.33
27,2010,11.124,6.66,5.99,43.689,10.006,39.43,12.6,4.7,8.24,7.41,8.3,3.56,17.671,17.671,10.412,23.109,11.738,0.339,0.542,0.184,0.432,10.166,1.14,0.575,0.169,52.3,49.01,15.8,19.09,6.98,23.1,0.82,0.036,0.055,0.314,0.321
27,2011,12.835,9.04,6.803,58.419,11.6,43.11,14.34,3.2,35.58,7.88,8.22,3.23,19.028,19.028,11.755,25.234,8.4,0.382,0.518,0.198,0.453,11.011,1.23,0.579,0.159,50.88,49.38,16.74,18.24,7.17,21.81,0.81,0.037,0.087,0.457,0.509
27,2012,14.731,6.22,7.73,64.012,12.968,44.84,15.94,8.7,40.12,8.87,7.72,3.27,44.491,20.964,13.44,27.719,9.892,0.367,0.531,0.195,0.44,25.588,1.64,0.575,0.195,52.92,71.27,24.36,6.01,6.9,14.99,0.56,0.037,0.09,0.427,0.475
27,2013,14.406,5.63,7.86,60.248,13.439,44.52,15.15,15.64,13.8,9.34,9.12,2.42,44.42,20.981,13.623,27,14.778,0.315,0.559,0.176,0.407,25.627,3.28,0.577,0.215,52.7,69.39,22.05,5.36,6.93,16.56,0.56,0.034,0.062,0.296,0.296
27,2014,16.598,4.93,9.071,73.619,15.73,54.6,17.87,18.07,38.84,10.28,8.24,2.02,45.875,23.641,15.367,30.377,13.253,0.329,0.534,0.176,0.427,27.08,1.01,0.59,0.199,52.8,70.94,21.14,3,6.91,17.26,0.54,0.031,0.068,0.287,0.339
27,2015,18.734,5.1,9.728,87.449,16.434,57.63,19.81,17.22,17.13,10.92,10.56,1.65,45.937,25.205,15.976,31.425,13.571,0.389,0.505,0.197,0.448,27.972,1.18,0.609,0.368,52.32,69.97,20.24,2.59,6.98,18.04,0.54,0.03,0.081,0.323,0.375
27,2016,21.394,6.24,10.422,104.154,17.004,57.62,20.7,16.32,35.39,11.62,9.24,1.89,46.087,25.809,16.881,31.904,15.033,0.466,0.47,0.219,0.486,28.454,2.2,0.617,0.245,52.72,75.23,18.02,-4.49,6.92,20.26,0.54,0.027,0.086,0.332,0.363
27,2017,21.234,5.93,9.562,157.544,15.666,51.28,18.89,13.17,-0.39,10.87,9.18,2.23,45.035,25.161,16.287,30.972,15.815,0.612,0.431,0.264,0.518,26.441,0.11,0.587,0.274,53.19,79.28,16.64,-9.45,6.86,21.94,0.55,0.025,0.066,0.261,0.294
27,2018,27.968,7.77,12.962,185.456,21.373,52.82,19.5,19.04,-769.13,14.56,8.69,2.49,44.937,24.964,21.197,30.814,16.539,0.428,0.495,0.212,0.453,27.479,6.65,0.612,0.201,48.76,71.43,15.42,-7.25,7.49,23.67,0.55,0.023,0.075,0.301,0.312
27,2019,16.061,6.15,7.556,Negative Tangible Equity,14.642,48.74,12.24,8.8,-4.37,6.87,5.38,2.88,39.574,16.995,15.881,27.394,2.485,0.529,0.458,0.242,0.47,18.83,7.83,0.476,0.258,55.58,88,13.19,-19.23,6.57,27.66,0.6,0.022,0.07,0.412,0.738
27,2020,-3.321,-1.24,-1.448,0,-2.935,-0.79,-0.15,-40.98,119.01,2.99,6.29,2.75,32.893,5.802,-4.38,7.789,5.5,0.736,0.415,0.305,0.516,10.875,1.22,0.331,1.18,67.62,112.13,13.44,-31.07,5.4,27.15,0.67,0.025,0.062,1.06,0.528
27,2021,2.318,0.67,0.985,Negative Tangible Equity,1.872,12.26,2.28,-31.44,-42.2,2.03,7.91,2.36,33.058,5.427,2.959,13.465,2.95,0.651,0.435,0.283,0.498,11.002,0.1,0.333,0,60.84,119.45,11.78,-46.83,6,30.98,0.67,0.022,0.053,0.978,0.643
27,2022,3.427,1.94,1.545,Negative Tangible Equity,2.868,20.64,3.94,-54.34,28.49,2.5,9.84,2.92,34.236,8.184,3.802,14.503,1.29,0.509,0.467,0.238,0.468,13.909,0.87,0.406,0,48.51,109.24,10.31,-50.42,7.52,35.41,0.66,0.019,0.06,0.73,0.822
27,2023,2.423,1.67,1.151,41.215,2.08,19.67,3.86,-83.28,-1688.11,3.49,10.54,4.16,33.406,10.115,2.648,13.624,5.509,0.468,0.483,0.226,0.45,14.514,2,0.434,0,43.09,96.58,11.42,-42.07,8.47,31.96,0.67,0.021,0.056,0.553,0.504
